text,Emotion,label
tao bướng nhưng mặt_đéo đến_nỗi như con_bé kia,Enjoyment,0
"quỷ cái chứ ma đâu mà ma , haha",Enjoyment,0
là khi gặp nhau mọi suy_nghĩ buồn_bực trước đó nhường chỗ cho cậu emoji_vui,Enjoyment,0
"tao đã từng bị , gào_thét không_1 ai quan_tâm . 1 lũ hơn chục thằng con trai đến bây_giờ nhìn mặt lại từng thằng tao vẫn căm . hôm đó tao xuýt chết_đuối đmm lũ lol nghiệt_súc ấy vẫn chưa_bị quả báo",Anger,4
"giận lại làm gì , cứ để cho anh yêu thời_gian thoải_mái . khi nào thấy ổn sẽ tự_động xuất_hiện còn không_xuất_hiện nữa thì tự hiểu",Other,0
"đến giờ , em vẫn đang đợi anh , người sẽ đúng và thời_điểm sẽ đúng",Enjoyment,0
bài mà từng nghe khi tổn_thương lần đầu,Sadness,2
per huhu mất đi đồng_nghiệp emoji_buon,Sadness,2
độc_nhất_vô_nhị . kk,Enjoyment,0
ác vãi,Disgust,3
"nếu không_có câu per cổ_tích per , tao sẽ vả thằng add vỡ mồm ....",Disgust,3
ra đường không_cầm theo đá phong_thủy rồi,Other,0
cũng muốn có những hành_động đáng yêu nv,Other,0
per nói bao_nhiêu lần cũng không_thấy đủ ... em yêu anh,Enjoyment,0
không_ai cho không_ai cái gì . đừng nghĩ rằng cho đi sẽ nhận lại được điều tốt_đẹp,Disgust,3
chuẩn rồi bác . emoji_vui,Enjoyment,0
bẩn quá,Disgust,3
rất vui_mừng khi ông ấy rời việt_nam an_toàn tuyệt_đối ....,Enjoyment,0
"lại 1 đứa nghĩ trump chỉ làm_trò , haizz",Disgust,3
tưởng tao sợ ư từ cái lần mày dọa rắn tao và tao rơi điện_thoại cuối_cùng vỡ màn_hình là tao đéo sợ nữa nhớ,Enjoyment,0
nhìn quả pin ngứa mắt vãi,Disgust,3
chắc đây là chuyện không_có thật thôi . mình đọc qua cũng biết chắc_chắn không_thể là chữ trẻ_con được,Other,0
tao cũng đang là con_ghẻ của tạo hóa,Sadness,2
không_cho giáo_viên cái quyền gì thì lấy gì mà dạy nhất là thời_buổi lố_lăng như bây_giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố_mẹ quỳ nhìn nó vào nhà đá,Anger,4
tuy truong_hop thôi cha me tao ra ma không_thuong doi_su te thi_lam sao con no thuong lai thôi xua khac gio khac cu so sanh voi thôi co dai_chan,Other,0
"mình từng chứng_kiến trong lúc khám bệnh , con nói_chuyện mẹ mà như bà nói_chuyện với cháu .",Other,0
cách anh ấy chạy thật là đàng ông quá đi mà emoji_cuoi emoji_cuoi,Enjoyment,0
nhìn quả mặt nó làm tao thỏa mãn vãi,Enjoyment,0
cười đau_ruột,Enjoyment,0
sắp có thực_đơn món mới,Enjoyment,0
ráng ăn cho nhìu vô ỉa cục cức dài hơn móng tay ổng luôn kk,Enjoyment,0
hihi chúc_mừng đại_kỷ_nguyên có lắm người_yêu,Enjoyment,0
mình nghĩ không_nên công_khai đâu dù gì họ đã biết sai giờ công_khai ra chẳng_khác_nào khiến tâm_lý của họ suy_sụp hơn,Other,0
ác nhất là thằng quay_phim . bảo_đảm nó biết trước mà cố_tình không_nói cho tài_xế biết để bỏ cái tật_ngu .,Disgust,3
"bỏ ghê người ta ngồi_ngại đều phải mua nước thoii , ý_tưởng hay emoji_vui",Enjoyment,0
đúng . t vẫn lun chờ_đợi đứa đó dọn dô cuộc_đời t sống .,Enjoyment,0
hồi xưa tao bị tiêu_chảy kèm_ho đã sợ vãi . giờ ho không_thôi cũng sợ nhỉ . ? ?,Fear,1
"mặt mất dạy nhỉ , câng câng luôn",Disgust,3
phải rọ_mõm chủ mới đúng,Disgust,3
"thích cái câu , có mỗi thằng con rể đểu mà cứ xoắn cả lên emoji_cuoi emoji_cuoi emoji_cuoi",Enjoyment,0
cái gì vui vậy mọi người emoji_vui,Enjoyment,0
đơn_giản vì nó đéo còn yêu_mày nữa rồi,Disgust,3
nó tăng_động y_như tao dị đó emoji_vui,Enjoyment,0
per còn có quán như này luôn ah,Surprise,0
per đừng luyện_ngôn_tình nữa .. chờ cái này xem đi emoji_cuoi,Other,0
tôi làm trades . lương tôi không_có .. chỉ có thu_nhập thôi có tính là cao nhất việt_nam không ? ? ? tháng tôi kiếm từ 3000 5000,Enjoyment,0
mới hôm_qua cạo lông mà hôm_nay lại dài thế_cơ à,Surprise,0
mày không_sai thì chẳng_lẽ tao lại sai à ?,Anger,4
chúng_ta nói với nhau nhiều quá nên bao_giờ không_còn gì để nói với nhau emoji_vui,Sadness,2
tao thấy mấy thằng đi sh 10 thằng thì 9 thằng không_mũ ngông_nghênh . ngồi trên xe thì dume_mặt cứ nhìn lên trời emoji_cuoi đéo hiểu chúng_nó sĩ oai cái lol gì luôn .,Disgust,3
"thương các con quá , lũ khốn_nạn vì lợi trước_mắt ma_tội cho bọn trẻ , bọn này cho chết het",Sadness,2
tôi đã giữ lại mấy cái giấy note đã ghi_chú khi nào kiểm_tra emoji_cuoi,Enjoyment,0
nhớ thời ở ký_túc_xá quá đi per,Enjoyment,0
có rất rất nhìu thanh_niên ở đây bị đứt dây thần_kinh hài hước,Disgust,3
dcm . ngày bé tao sợ nhện_vãi . xem phim thấy yêu tinh_nhện,Fear,1
tao còn phải đợi 3 tháng nữa là đủ 1 gia_đình nhỏ rồi,Enjoyment,0
per suốt ngày bắt người ta đi tập gym nè .,Anger,4
con này là con lợn à,Surprise,0
tỏ tình_đại ai dè_dính lun emoji_vui,Enjoyment,0
nhớ nhé đồng_nghiệp haha,Enjoyment,0
nguy_hiểm,Fear,1
sao mọi người gắt_gỏng thế nhỉ ? hai anh_chị đấy làm cho vui thôi mà lắm người tỏ ra nghiêm_túc thế không_biết,Disgust,3
nghe bài này nhớ nyc vãi,Sadness,2
một người đàn_ông bản_lĩnh thực_sự,Enjoyment,0
mặt tao như này ai mê cho nổii,Sadness,2
ngựa ngựa ghi tay_trái đồ emoji_vui,Disgust,3
có ai đéo hiểu gì như mình không_mình trong_sáng vãi hee,Enjoyment,0
mình cũng một thời gắn_bó với nó,Enjoyment,0
còn tao là thoát khỏi 3 năm nói riền và 12 năm nói_chung thảm_họa của cđ hahaha,Enjoyment,0
cái gì nó cũng có_hạn sử_dụng cả emoji_vui,Other,0
"mẹ kể hồi_nhỏ nuôi con ngỗng thay chó canh nhà . ăn_trộm mà vào thì chạy đằng_trời với nó , cả bầy lao ra quạt với táp , khi gia_đình vác gậy chạy ra thì thằng ăn_trộm nó ôm cây trên tít cành cao , áo_quần tóc_tai lủng máu_me tè_le . gia_đình phải cứu ăn_trộm má mấy mẻ còn không_tha , 2 3 con vẫn dí_nhảy hàng_rào dí theo ăn_trộm . phải nói dí bao_dai mà cục súc vê_lờ .",Enjoyment,0
đồ con ngỗng ngu ngốc emoji_cuoi,Disgust,3
thấy xấu_hổ thay cho thớt . không_hiểu gì về ô_tô hay không_được trải_nghiệm nhiều thì nên lom_dom nghe_ngóng,Disgust,3
thứ mất dạy,Anger,4
nhắn mà ấm lòng nhờ emoji_vui ra gặp anh shipper đẹp_trai nữa thì chủ thớt rụng hết buồng_trứng emoji_vui,Enjoyment,0
per chúc bạn may_mắn,Other,0
bây chửi kệ bây ! riêng tao thik_phá trong trường_hợp này emoji_cuoi,Enjoyment,0
à ừ đúng rồi tin người quá đến lúc nó đâm cho cũng không_biết,Disgust,3
quãng_cáo cũng được đăng à,Surprise,0
mình hỏi rồi mà họ nữa muốn bán nữa không_bạn để hôm sau lên hỏi lại lần nữa,Other,0
"nhớ trung_thu năm_ngoái , đứng nhìn các cặp tình_nhân ôm_hôn , nắm tay nhau ... chạnh_lòng lắm ! emoji_buon",Sadness,2
cái này ma cái kết gì đâu thằng nhìn thì không_bị thằng không_nhìn thì bị vãi,Disgust,3
ae họ mà đéo biết mặt nhau à _,Surprise,0
có_lẽ vậy,Other,0
bố_mẹ tao đọc được tin này xem cặp lá yêu_thương nữa thì bữa trưa nay tao không_dám ăn cơm mất .,Fear,1
thực_trạng học tiếng anh từ 6 đến 12 mà không_biet giao tiep,Disgust,3
per quán bán mì quảng cũng có mùi đó mày emoji_vui,Other,0
đau bụng vãi hix,Sadness,2
"mới đầu_mày sẽ thấy vui , từ_từ nó quậy cho mày ? ? ? ?",Fear,1
ngày đi học . có lúc đang ăn cơm . bố hỏi . per năm nay học lớp mấy rồi con t không_hiểu bố tao hỏi cái gì emoji_buon,Sadness,2
thằng điên,Disgust,3
"1 câu mà người ta hay nói , đắng như vị đời",Sadness,2
các bạn nữ đập đầu_vào tường chết hết rồi,Sadness,2
óc chó còn cố tiếc kéo ôtô lại mới hài chứ . sao nó không_ngồi trong xe cho chết mẹ nó đi,Disgust,3
per hàng hiếm nhà mình,Enjoyment,0
sao mình không_thấy mình vậy ta ? ?,Other,0
ăn chọp chẹp cái dume chú à . ghét nhất kiểu ăn vô_duyên mất lịch_sự này . ăn cà_chọp cà_chẹp miệng đéo kín được ấy . nghe ứa tai_vãi,Disgust,3
ngỗng chuyên_gia mổ háng người ta . đứng không_làm gì nó cũng sáp tới_tấp . chạy muốn tuột quần .,Disgust,3
thấy cưng gì đâu,Enjoyment,0
tao chỉ tag thế thôi mày hiểu thế_nào thì hiểu per,Other,0
"quần_áo với xe thế kia là biết gia_đình điều_kiện tnao rồi emoji_cuoi_anw , mong ông_bà luôn khỏe mạnh , vui_vẻ 3",Enjoyment,0
rất giỏi,Surprise,0
mấy con này phải có ngày mấy thằng xe lớn nó tông vào cho lát bét đi . đi ra đường chùm kín người đến_nỗi không_bật xi nhan_xe mà cứ qua tao bị mấy lần vì mấy con này,Anger,4
độc mà lần nào đi_viện cũng bắt chụp emoji_buon emoji_buon,Sadness,2
"con gái mình chỉ vì đến bữa không_chịu xuống ăn cơm , cứ du_rú trong phòng nên bị bố quát xuống ăn cơm thôi , thế_mà nó còn lầm_lì vì bị mắng oan đấy",Other,0
tao mợt bây quá emoji_cuoi emoji_cuoi emoji_cuoi,Anger,4
"giọng nói , ngữ_khí đi vào lòng người vãi . mắt chị_gái đẹp thế",Enjoyment,0
1 lần thôi cũng đủ xao_xuyến anh rồi,Enjoyment,0
"ôii vãi , dume nhìn thôi tao đã sợ rồi . từ nhện nhỏ đến nhện to không_con nào là tao không_sợ emoji_buon",Fear,1
giống găng_tay của thanos vậy,Surprise,0
78 thằng đéo có ý_thức,Disgust,3
đã từng nên tao hiểu cảm_giác ấy . vừa tiếc_ly trà sữa vừa_phải lết xác đi giặt cái balo,Sadness,2
"phim hay , nhưng_mà lần đầu xem là cùng nyc nên ..",Sadness,2
"nhiều kỷ_niệm đẹp , giờ nhìn mấy đứa nhóc đi học mà muốn quay về quá_khứ .",Sadness,2
đang buồn cần 1 người nhắn_tin tâm_sự hằng đêm,Sadness,2
cười vào mặt mấy đứa không_có người_yêu emoji_vui,Enjoyment,0
"không_dịch nốt đi , dịch nửa_vời thế , dume",Disgust,3
ối dồi ôi ! như con lợn hồng vậy ! haha,Enjoyment,0
cháu tao thì có_vẻ như có phần chững chạc hơn emoji_cuoi,Enjoyment,0
"hôm trước tao đi chơi về đường vắng nên chạy nhanh , vừa_qua cua anh cảnh_sát chạy ra chặn làm tao sợ chetme vì giấy_tờ không_có bằng lái thì chưa_thi lại còn thiếu abcxyz",Fear,1
vẻ đẹp_phi giới_tính luôn,Surprise,0
dm đạp xe đã mệt_lòi cứt ra xong còn hỏi hỏi cái beep,Anger,4
tình_yêu thật nghiêm_túc . thì nên bắt_đầu . không_phí thanh_xuân một người con gái lắm ! !,Other,0
tiền nhiều để làm_gì khi tình không_còn,Sadness,2
t chỉ sợ cảnh đấu kiếm emoji_buon,Fear,1
v buồn_cười ghê .,Enjoyment,0
phim ấn_độ duy_nhất tao xem mà không_cảm_thấy vật_lý logic quá khó hiểu dù thật_ra trong phim này nhiều kiến_thức hại não thật,Enjoyment,0
tao cũng sắp bị đuổi ra khỏi nhà roi,Other,0
per mùa này mà làm cú mền này giữa trưa 40 độ hết sảy,Enjoyment,0
"lúc nhỏ nấu bằng này không , nấu hơi bị ngon , tạo cơm cháy ăn bao riềng",Enjoyment,0
ngồi suy_nghĩ 1 hồi xem trái hay phải rồi mới nói được . khổ_vãi mà !,Sadness,2
đã check rồi lại còn đoán emoji_vui em vui_tính giống anh đấy emoji_vui,Enjoyment,0
t cho mẹ tao xem và đã bị ăn_vả . đéo hiểu vì sao,Anger,4
chả_có gì vui,Disgust,3
thương chỉ sợ em không_cho anh cơ_hội thôi,Sadness,2
dume . cuộc_đời mày ơi . không_làm gì được thì cười cho nó qua đi mày,Other,0
lâu lắm rồi chưa_ăn được miếng cơm cháy .,Sadness,2
"đã xấu còn ngáo , lại còn tham_ăn nữa ? ? ? ? ? ?",Disgust,3
nói tới thì lại dỗi bỏ được mấy đồng ra rồi bày ra như chuồng lợn í_thức đéo khác gì con lợn .,Anger,4
"tao bắt con tao quỳ ở góc nhà suốt , nó mà biết nhục , biết tự_trọng nó sẽ không_để phải bị quỳ",Other,0
tởm nhìn đã kinh,Disgust,3
per nhớ cái này không_haha,Enjoyment,0
per b trà ơi . năm nay là pải mạnh_dạn và bất_chấp nhé,Enjoyment,0
thế cây này có được gọi_là cây tình_yêu không ? ?,Other,0
per câu_chuyện ngắn_gọn trọn tình_emoji_cuoi emoji_cuoi,Enjoyment,0
"per nghe rv thấy cũng hay nè , liên_quan đến bùa ngải các kiểu có_vẻ hấp_dẫn v",Enjoyment,0
nghe thôi đã thấy chảy hết nước miếng rồi emoji_cuoi,Enjoyment,0
per emoji_cuoi đáng sợ vãi,Fear,1
"đang học sử buồn_ngủ , xem cái này tỉnh rụi liền emoji_cuoi",Enjoyment,0
"cái ông này mới xem thì thấy bình_thường , mà càng xem_lại càng đẹp_trai emoji_cuoi",Enjoyment,0
các cô không_chịu mở_lòng thì sao chúng_tôi lấy được ? ? ? ? ?_hả các cô gái,Disgust,3
đồng_đội tốt ... nhưnh rất tiết chúng_ta không_có duyên_kaka,Enjoyment,0
per dume vỉa_hè quá rộng . con này không_đi oto bao_giờ là chắc ?,Disgust,3
nhìn đáng yêu vãi emoji_vui,Enjoyment,0
cái dân mê_tín_ngu si làm_giàu cho tiệm vàng,Disgust,3
"con gái không_thích con trai đầu_hói , vì cưới về dễ nhầm đầu d",Enjoyment,0
"dm tao thấy người ta không_sợ vì rắn mà sợ vì thằng chả_la làm hết_hồn , toàn núp_lén rồi la lên thằng đéo nào mà không_sợ chứ",Anger,4
ấm áp_ghê emoji_cuoi,Enjoyment,0
lấy vợ xong đã đầu_tư được cái váy với cái vương_miện rồi,Other,0
mẹ tao cũng thix em này,Enjoyment,0
per nó chỉ muốn biết bạn có nhu_cầu làm áo_lớp hay không_thôi,Other,0
đó là cuộc_sống của mỗi người .. mình phải tôn_trọng nhau thôi,Other,0
"chưa_muốn lấy , cơ_hội vẫn chia đều cho tất_cả các anh",Enjoyment,0
không_biết người của họ hay sao mà bắt heo 2 ngày trúng 2 cái ipx,Other,0
ae phục_vụ ngày_xưa của mình đâu rồi . sao thấy thương_bạn này,Sadness,2
đôi_khi có tiền cũng không_đi được đâu vì đéo có ai đi cùng,Sadness,2
con nai vàng ngơ_ngác,Other,0
thế mà_lại có người bảo đầu tao như đầu bùi_emoji_buon dume đánh chết cha giờ emoji_vui,Anger,4
kiểu gì mai cũng lại có vụ rất gì và này nọ cho xem,Other,0
"cà_phê king là của chị thảo_hả uống dở hơn nước đái_mèo nữa , thấy gơm",Disgust,3
bó_tay luôn á,Sadness,2
sao giá ảo quá vậy emoji_vui,Surprise,0
con trai gục đổ . con gái_dụng trứng . lậy cô .... à nhầm lậy anh,Other,0
dạ vâng đây là cái xồ đấy ạ kakaka,Enjoyment,0
sau_này đừng quên nhau nha,Other,0
"sau 15 năm cắp sách đi học và 2 , 5 năm không_động đến sách thì bây_giờ đang tự hỏi đây là gì sao mà giải được . huhu",Sadness,2
dân_trí thấp thế thì bao_giờ mới phát_triển đất_nước được,Disgust,3
cấp 1 đi học cũng gặp bọn quái_đản này,Disgust,3
moẹ s tuổi_thơ của tôi toàn găp phải thằng mất dạy . toàn đánh với bắt_nạt các b nữ . đm thằng per với thằng per lơn . tau vẫn nhớ,Anger,4
dưới cái nóng 40 độ ngày hôm này xem video này xong thất_mát lòng vãi_chưởng emoji_vui,Enjoyment,0
per nói ít thôi hành_động nhiều hơn . time sẽ là câu trả_lời . mong là 2 đứa cùng nhau già đi như này .,Enjoyment,0
loại này đốt có chết không_nhỉ,Other,0
ngoài mấy cảnh nhảy_múa hát hò_vớ vẩn ra thì phim hay,Enjoyment,0
hay lắm cậu bé,Enjoyment,0
per đi bộ ở trường về thì dcm nổi ám_ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn,Fear,1
hôm_qua tao xem xong ngất_xỉu tới giờ mới tĩnh chúng_mày ạ,Sadness,2
sau_cùng cả 2 đều bị ảnh_hưởng trầm_trọng emoji_buon,Sadness,2
cái thứ gì đâu không,Disgust,3
đáng yêu emoji_cuoi,Enjoyment,0
ánh mắt thằng con muốn nói cứu cháu hình_như ba sắp ném con ùi,Fear,1
per cố đợi đi nha để em mua bảo_hiểm cho anh emoji_vui,Enjoyment,0
nhớ không_em lời hứa ngày_xưa mình bên nhau dưới ánh trăng đã nguyện thề emoji_vui,Enjoyment,0
gặp mấy anh việt_nam đi nhanh gấp em thề với chị là nhanh gọn đảm_bảo chỉ suong,Enjoyment,0
galang thế không_bjt . trẻ_con còn như_thế người_lớn chắc không_tôgn tại đâu . ước gì cũg được như_vậy,Other,0
cái này thì hôm nào nói_chuyện tao nói cho nghe ? ?,Other,0
sao không_cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn,Anger,4
trời ơi càng ngày ổ càng giống con đuông dừa,Disgust,3
và tôi đã mất đi 1 người như_thế .,Sadness,2
